ts,data
1714166701644772,10.6737
1714166701648798,10.6737
1714166701652798,10.6737
1714166701656723,10.6737
1714166701660783,10.6737
1714166701665468,10.6737
1714166701669002,10.6737
1714166701672694,10.6737
1714166701676840,10.6737
1714166701682063,10.6737
1714166701684733,10.6737
1714166701688694,10.6737
1714166701692700,10.6737
1714166701697852,10.6737
1714166701707303,10.6737
1714166701710787,10.6737
1714166701714667,10.6737
1714166701718875,10.6737
1714166701722784,10.6737
1714166701726823,10.6737
1714166701730766,10.6737
1714166701736771,10.6737
1714166701740982,10.6737
1714166701744905,10.6737
1714166701748816,10.6737
1714166701752882,10.6737
1714166701756722,10.6737
1714166701760772,10.6737
1714166701765044,10.6737
1714166701768751,10.6737
1714166701772995,10.6737
1714166701779153,10.6737
1714166701784692,10.6737
1714166701792301,10.6737
1714166701796765,10.6737
1714166701802651,10.6737
1714166701806851,10.6737
1714166701811914,10.6737
1714166701814652,10.6737
1714166701818695,10.6737
1714166701826307,10.6737
1714166701830864,10.8014
1714166701835408,10.8014
1714166701838922,10.8014
1714166701842769,10.8014
1714166701846984,10.8014
1714166701850765,10.8014
1714166701855841,10.8014
1714166701859941,10.8014
1714166701862865,10.8014
1714166701866953,10.8014
1714166701876080,10.8014
1714166701880760,10.8014
1714166701884693,10.8014
1714166701888792,10.8014
1714166701893126,10.8014
1714166701896878,10.8014
1714166701900856,10.8014
1714166701905507,10.8014
1714166701908929,10.8014
1714166701912998,10.8014
1714166701916864,10.8014
1714166701920893,10.8014
1714166701924832,10.8014
1714166701928667,10.8014
1714166701932728,10.8014
1714166701938831,10.8014
1714166701942773,10.8014
1714166701946854,10.8014
1714166701950775,10.8014
1714166701954725,10.8014
1714166701958781,10.8014
1714166701963871,10.8014
1714166701970263,10.8014
1714166701974763,10.8014
1714166701978670,10.8014
1714166701982689,10.8014
1714166701986854,10.8014
1714166701990711,10.8014
1714166701994649,10.8014
1714166701999256,10.8014
1714166702002645,10.8014
1714166702009378,10.8014
1714166702012662,10.8014
1714166702017929,10.8014
1714166702020655,10.8014
1714166702024721,10.8014
1714166702028697,10.6471
1714166702035127,10.6471
1714166702038757,10.6471
1714166702042599,10.6471
1714166702046715,10.6471
1714166702050877,10.6471
1714166702054669,10.6471
1714166702059413,10.6471
1714166702062954,10.6471
1714166702066634,10.6471
1714166702071027,10.6471
1714166702074736,10.6471
1714166702078679,10.6471
1714166702083773,10.6471
1714166702086604,10.6471
1714166702090670,10.6471
1714166702094635,10.6471
1714166702098644,10.6471
1714166702103210,10.6471
1714166702106676,10.6471
1714166702110566,10.6471
1714166702114620,10.6471
1714166702125522,10.6471
1714166702129108,10.6471
1714166702132781,10.6471
1714166702136682,10.6471
1714166702140739,10.6471
1714166702144688,10.6471
1714166702148840,10.6471
1714166702152825,10.6471
1714166702156673,10.6471
1714166702160820,10.6471
1714166702164797,10.6471
1714166702169273,10.6471
1714166702172619,10.6471
1714166702176683,10.6471
1714166702180724,10.6471
1714166702188271,10.6471
1714166702192953,10.6471
1714166702196629,10.6471
1714166702200667,10.6471
1714166702204673,10.6471
1714166702208714,10.6471
1714166702212648,10.6471
1714166702216812,10.6471
1714166702220692,10.6471
1714166702226638,10.6471
1714166702230660,10.5642
1714166702234636,10.5642
1714166702238585,10.5642
1714166702242723,10.5642
1714166702246680,10.5642
1714166702250610,10.5642
1714166702254602,10.5642
1714166702258567,10.5642
1714166702262634,10.5642
1714166702266597,10.5642
1714166702270638,10.5642
1714166702274602,10.5642
1714166702278606,10.5642
1714166702282583,10.5642
1714166702286626,10.5642
1714166702290631,10.5642
1714166702294674,10.5642
1714166702298788,10.5642
1714166702302799,10.5642
1714166702306665,10.5642
1714166702310620,10.5642
1714166702314736,10.5642
1714166702318620,10.5642
1714166702322680,10.5642
1714166702326579,10.5642
1714166702330627,10.5642
1714166702334670,10.5642
1714166702338622,10.5642
1714166702342875,10.5642
1714166702346640,10.5642
1714166702350879,10.5642
1714166702354660,10.5642
1714166702358600,10.5642
1714166702362533,10.5642
1714166702366626,10.5642
1714166702370638,10.5642
1714166702374630,10.5642
1714166702378587,10.5642
1714166702382942,10.5642
1714166702386706,10.5642
1714166702390625,10.5642
1714166702394571,10.5642
1714166702398575,10.5642
1714166702402801,10.5642
1714166702406666,10.5642
1714166702410731,10.5642
1714166702414692,10.5642
1714166702418677,10.5642
1714166702422725,10.5642
1714166702426694,10.5642
1714166702430703,10.6455
1714166702434694,10.6455
1714166702443505,10.6455
1714166702447003,10.6455
1714166702450844,10.6455
1714166702454605,10.6455
1714166702463110,10.6455
1714166702466670,10.6455
1714166702470565,10.6455
1714166702474611,10.6455
1714166702478628,10.6455
1714166702482966,10.6455
1714166702492558,10.6455
1714166702496650,10.6455
1714166702500642,10.6455
1714166702504609,10.6455
1714166702508893,10.6455
1714166702512577,10.6455
1714166702519799,10.6455
1714166702522561,10.6455
1714166702526527,10.6455
1714166702535902,10.6455
1714166702538624,10.6455
1714166702543041,10.6455
1714166702546571,10.6455
1714166702551403,10.6455
1714166702554641,10.6455
1714166702559080,10.6455
1714166702563797,10.6455
1714166702566653,10.6455
1714166702570801,10.6455
1714166702574764,10.6455
1714166702578685,10.6455
1714166702582647,10.6455
1714166702586795,10.6455
1714166702590681,10.6455
1714166702594502,10.6455
1714166702599904,10.6455
1714166702604611,10.6455
1714166702608685,10.6455
1714166702612548,10.6455
1714166702616658,10.6455
1714166702620607,10.6455
1714166702624670,10.6455
1714166702628583,10.7262
1714166702632651,10.7262
1714166702636694,10.7262
1714166702645376,10.7262
1714166702648550,10.7262
1714166702652857,10.7262
1714166702657130,10.7262
1714166702660584,10.7262
1714166702664498,10.7262
1714166702674518,10.7262
1714166702678604,10.7262
1714166702682854,10.7262
1714166702688321,10.7262
1714166702692754,10.7262
1714166702696492,10.7262
1714166702700676,10.7262
1714166702704566,10.7262
1714166702708748,10.7262
1714166702712658,10.7262
1714166702716685,10.7262
1714166702720583,10.7262
1714166702724880,10.7262
1714166702730167,10.7262
1714166702735143,10.7262
1714166702738558,10.7262
1714166702742589,10.7262
1714166702746564,10.7262
1714166702752062,10.7262
1714166702758224,10.7262
1714166702762781,10.7262
1714166702766763,10.7262
1714166702770817,10.7262
1714166702774634,10.7262
1714166702778670,10.7262
1714166702783138,10.7262
1714166702788603,10.7262
1714166702792646,10.7262
1714166702796580,10.7262
1714166702805169,10.7262
1714166702810718,10.7262
1714166702814777,10.7262
1714166702818669,10.7262
1714166702823679,10.7262
1714166702826567,10.729
1714166702832668,10.729
1714166702836608,10.729
1714166702843870,10.729
1714166702847038,10.729
1714166702850529,10.729
1714166702854518,10.729
1714166702858503,10.729
1714166702862567,10.729
1714166702866541,10.729
1714166702875634,10.729
1714166702878533,10.729
1714166702882464,10.729
1714166702887508,10.729
1714166702890518,10.729
1714166702894551,10.729
1714166702899835,10.729
1714166702902469,10.729
1714166702906519,10.729
1714166702910546,10.729
1714166702914456,10.729
1714166702918854,10.729
1714166702923451,10.729
1714166702927541,10.729
1714166702930440,10.729
1714166702935922,10.729
1714166702938485,10.729
1714166702942478,10.729
1714166702947462,10.729
1714166702950611,10.729
1714166702954573,10.729
1714166702958800,10.729
1714166702962521,10.729
1714166702966503,10.729
1714166702970931,10.729
1714166702974521,10.729
1714166702980865,10.729
1714166702984600,10.729
1714166702988487,10.729
1714166702992631,10.729
1714166702996535,10.729
1714166703000565,10.729
1714166703004557,10.729
1714166703008468,10.729
1714166703012470,10.729
1714166703016468,10.729
1714166703020552,10.729
1714166703024732,10.729
1714166703028642,10.5409
1714166703032865,10.5409
1714166703037658,10.5409
1714166703044501,10.5409
1714166703048570,10.5409
1714166703052462,10.5409
1714166703056477,10.5409
1714166703060527,10.5409
1714166703064429,10.5409
1714166703072534,10.5409
1714166703076550,10.5409
1714166703082021,10.5409
1714166703084438,10.5409
1714166703088508,10.5409
1714166703093686,10.5409
1714166703096598,10.5409
1714166703100566,10.5409
1714166703104771,10.5409
1714166703108517,10.5409
1714166703112518,10.5409
1714166703116444,10.5409
1714166703121447,10.5409
1714166703125445,10.5409
1714166703130498,10.5409
1714166703134500,10.5409
1714166703138621,10.5409
1714166703142486,10.5409
1714166703146493,10.5409
1714166703150534,10.5409
1714166703154546,10.5409
1714166703158631,10.5409
1714166703162493,10.5409
1714166703166739,10.5409
1714166703176511,10.5409
1714166703180429,10.5409
1714166703184480,10.5409
1714166703188496,10.5409
1714166703192472,10.5409
1714166703196898,10.5409
1714166703200463,10.5409
1714166703204461,10.5409
1714166703212402,10.5409
1714166703220385,10.5409
1714166703224416,10.5409
1714166703228924,10.5382
1714166703232478,10.5382
1714166703236435,10.5382
1714166703242620,10.5382
1714166703246546,10.5382
1714166703250478,10.5382
1714166703260725,10.5382
1714166703270848,10.5382
1714166703274489,10.5382
1714166703279410,10.5382
1714166703282527,10.5382
1714166703286474,10.5382
1714166703290462,10.5382
1714166703296084,10.5382
1714166703300525,10.5382
1714166703304439,10.5382
1714166703318340,10.5382
1714166703327968,10.5382
1714166703335332,10.5382
1714166703338521,10.5382
1714166703342523,10.5382
1714166703346654,10.5382
1714166703350471,10.5382
1714166703356946,10.5382
1714166703360443,10.5382
1714166703366364,10.5382
1714166703371035,10.5382
1714166703375699,10.5382
1714166703379774,10.5382
1714166703382472,10.5382
1714166703386544,10.5382
1714166703390434,10.5382
1714166703394416,10.5382
1714166703398426,10.5382
1714166703402500,10.5382
1714166703410851,10.5382
1714166703414502,10.5382
1714166703418437,10.5382
1714166703422427,10.5382
1714166703427099,10.5382
1714166703430411,10.6333
1714166703434405,10.6333
1714166703438476,10.6333
1714166703442502,10.6333
1714166703446467,10.6333
1714166703450397,10.6333
1714166703454502,10.6333
1714166703460298,10.6333
1714166703468510,10.6333
1714166703472439,10.6333
1714166703476447,10.6333
1714166703481426,10.6333
1714166703484519,10.6333
1714166703488380,10.6333
1714166703493062,10.6333
1714166703496394,10.6333
1714166703500486,10.6333
1714166703506576,10.6333
1714166703516284,10.6333
1714166703522431,10.6333
1714166703526431,10.6333
1714166703530345,10.6333
1714166703537257,10.6333
1714166703542312,10.6333
1714166703546393,10.6333
1714166703550407,10.6333
1714166703557942,10.6333
1714166703562333,10.6333
1714166703576388,10.6333
1714166703580411,10.6333
1714166703585634,10.6333
1714166703588356,10.6333
1714166703597180,10.6333
1714166703604450,10.6333
1714166703609174,10.6333
1714166703613774,10.6333
1714166703616401,10.6333
1714166703620355,10.6333
1714166703624389,10.6294
1714166703632386,10.6294
1714166703636748,10.6294
1714166703640796,10.6294
1714166703644608,10.6294
1714166703648338,10.6294
1714166703652356,10.6294
1714166703656403,10.6294
1714166703660420,10.6294
1714166703664334,10.6294
1714166703670223,10.6294
1714166703674316,10.6294
1714166703678324,10.6294
1714166703682375,10.6294
1714166703686417,10.6294
1714166703690332,10.6294
1714166703695647,10.6294
1714166703698434,10.6294
1714166703702689,10.6294
1714166703706397,10.6294
1714166703710669,10.6294
1714166703714593,10.6294
1714166703718683,10.6294
1714166703722359,10.6294
1714166703726425,10.6294
1714166703730438,10.6294
1714166703736085,10.6294
1714166703740577,10.6294
1714166703744374,10.6294
1714166703748450,10.6294
1714166703752360,10.6294
1714166703756297,10.6294
1714166703760363,10.6294
1714166703764328,10.6294
1714166703771369,10.6294
1714166703774381,10.6294
1714166703778348,10.6294
1714166703786900,10.6294
1714166703792408,10.6294
1714166703796294,10.6294
1714166703801610,10.6294
1714166703804646,10.6294
1714166703812371,10.6294
1714166703816381,10.6294
1714166703820377,10.6294
1714166703824344,10.6294
1714166703829252,10.5902
1714166703832416,10.5902
1714166703840476,10.5902
1714166703844424,10.5902
1714166703851780,10.5902
1714166703854386,10.5902
1714166703858323,10.5902
1714166703862296,10.5902
1714166703866396,10.5902
1714166703870494,10.5902
1714166703874538,10.5902
1714166703878385,10.5902
1714166703882423,10.5902
1714166703887090,10.5902
1714166703890417,10.5902
1714166703894413,10.5902
1714166703898501,10.5902
1714166703902416,10.5902
1714166703906437,10.5902
1714166703913446,10.5902
1714166703916367,10.5902
1714166703920321,10.5902
1714166703924828,10.5902
1714166703928346,10.5902
1714166703932344,10.5902
1714166703936364,10.5902
1714166703940412,10.5902
1714166703944404,10.5902
1714166703948335,10.5902
1714166703952376,10.5902
1714166703956347,10.5902
1714166703960326,10.5902
1714166703964289,10.5902
1714166703968272,10.5902
1714166703972332,10.5902
1714166703976264,10.5902
1714166703981689,10.5902
1714166703985444,10.5902
1714166703988297,10.5902
1714166703992600,10.5902
1714166703996440,10.5902
1714166704001961,10.5902
1714166704010712,10.5902
1714166704014499,10.5902
1714166704018420,10.5902
1714166704023082,10.5902
1714166704028521,10.6897
1714166704035136,10.6897
1714166704038739,10.6897
1714166704042325,10.6897
1714166704048826,10.6897
1714166704052289,10.6897
1714166704056410,10.6897
1714166704066474,10.6897
1714166704070270,10.6897
1714166704074383,10.6897
1714166704078362,10.6897
1714166704087687,10.6897
1714166704090252,10.6897
1714166704094365,10.6897
1714166704098372,10.6897
1714166704106283,10.6897
1714166704110354,10.6897
1714166704114269,10.6897
1714166704118319,10.6897
1714166704122432,10.6897
1714166704126513,10.6897
1714166704130496,10.6897
1714166704134592,10.6897
1714166704142186,10.6897
1714166704152325,10.6897
1714166704156523,10.6897
1714166704160405,10.6897
1714166704164374,10.6897
1714166704168350,10.6897
1714166704172345,10.6897
1714166704178725,10.6897
1714166704185011,10.6897
1714166704188447,10.6897
1714166704192406,10.6897
1714166704196389,10.6897
1714166704202170,10.6897
1714166704208337,10.6897
1714166704212519,10.6897
1714166704216408,10.6897
1714166704220477,10.6897
1714166704224301,10.6897
1714166704228626,10.7317
1714166704232648,10.7317
1714166704238368,10.7317
1714166704242464,10.7317
1714166704250386,10.7317
1714166704254431,10.7317
1714166704258473,10.7317
1714166704262298,10.7317
1714166704266963,10.7317
1714166704270641,10.7317
1714166704278410,10.7317
1714166704286702,10.7317
1714166704290857,10.7317
1714166704300209,10.7317
1714166704304322,10.7317
1714166704309046,10.7317
1714166704312232,10.7317
1714166704316282,10.7317
1714166704320459,10.7317
1714166704324241,10.7317
1714166704328369,10.7317
1714166704332230,10.7317
1714166704336801,10.7317
1714166704340223,10.7317
1714166704344225,10.7317
1714166704348209,10.7317
1714166704352208,10.7317
1714166704356225,10.7317
1714166704360458,10.7317
1714166704365167,10.7317
1714166704369659,10.7317
1714166704372240,10.7317
1714166704376174,10.7317
1714166704380212,10.7317
1714166704384247,10.7317
1714166704388253,10.7317
1714166704392211,10.7317
1714166704396233,10.7317
1714166704402240,10.7317
1714166704406323,10.7317
1714166704410211,10.7317
1714166704414222,10.7317
1714166704418245,10.7317
1714166704422230,10.7317
1714166704426579,10.7317
1714166704430465,10.745
1714166704434205,10.745
1714166704438192,10.745
1714166704442273,10.745
1714166704446251,10.745
1714166704450244,10.745
1714166704454216,10.745
1714166704459330,10.745
1714166704467799,10.745
1714166704472228,10.745
1714166704476282,10.745
1714166704480215,10.745
1714166704484215,10.745
1714166704488436,10.745
1714166704492302,10.745
1714166704496215,10.745
1714166704500220,10.745
1714166704504214,10.745
1714166704508679,10.745
1714166704512217,10.745
1714166704516221,10.745
1714166704520314,10.745
1714166704524262,10.745
1714166704528254,10.745
1714166704532243,10.745
1714166704536252,10.745
1714166704540211,10.745
1714166704544224,10.745
1714166704548699,10.745
1714166704555824,10.745
1714166704560180,10.745
1714166704564166,10.745
1714166704568256,10.745
1714166704572548,10.745
1714166704576928,10.745
1714166704580202,10.745
1714166704584554,10.745
1714166704588827,10.745
1714166704593009,10.745
1714166704596209,10.745
1714166704601758,10.745
1714166704606190,10.745
1714166704613352,10.745
1714166704616284,10.745
1714166704620218,10.745
1714166704624204,10.745
1714166704628497,10.6969
1714166704636674,10.6969
1714166704640209,10.6969
1714166704644192,10.6969
1714166704648310,10.6969
1714166704652186,10.6969
1714166704656215,10.6969
1714166704663937,10.6969
1714166704668340,10.6969
1714166704672225,10.6969
1714166704676296,10.6969
1714166704684702,10.6969
1714166704688217,10.6969
1714166704692272,10.6969
1714166704696166,10.6969
1714166704700211,10.6969
1714166704704196,10.6969
1714166704708204,10.6969
1714166704714198,10.6969
1714166704718229,10.6969
1714166704722182,10.6969
1714166704726153,10.6969
1714166704730267,10.6969
1714166704734237,10.6969
1714166704738247,10.6969
1714166704742159,10.6969
1714166704748538,10.6969
1714166704752163,10.6969
1714166704756196,10.6969
1714166704760216,10.6969
1714166704764197,10.6969
1714166704768215,10.6969
1714166704772209,10.6969
1714166704776216,10.6969
1714166704780254,10.6969
1714166704784911,10.6969
1714166704788199,10.6969
1714166704792219,10.6969
1714166704796411,10.6969
1714166704800251,10.6969
1714166704804280,10.6969
1714166704808264,10.6969
1714166704812182,10.6969
1714166704816215,10.6969
1714166704820290,10.6969
1714166704824222,10.6969
1714166704832656,10.6836
1714166704836225,10.6836
1714166704840517,10.6836
1714166704844318,10.6836
1714166704848235,10.6836
1714166704852128,10.6836
1714166704856478,10.6836
1714166704860298,10.6836
1714166704864549,10.6836
1714166704868290,10.6836
1714166704872130,10.6836
1714166704876160,10.6836
1714166704883619,10.6836
1714166704891331,10.6836
1714166704894124,10.6836
1714166704898491,10.6836
1714166704902206,10.6836
1714166704906215,10.6836
1714166704910209,10.6836
1714166704914142,10.6836
1714166704918135,10.6836
1714166704922133,10.6836
1714166704926658,10.6836
1714166704930132,10.6836
1714166704934132,10.6836
1714166704942745,10.6836
1714166704946177,10.6836
1714166704950169,10.6836
1714166704954112,10.6836
1714166704959835,10.6836
1714166704966379,10.6836
1714166704970202,10.6836
1714166704974171,10.6836
1714166704978121,10.6836
1714166704982113,10.6836
1714166704986290,10.6836
1714166704990158,10.6836
1714166704994142,10.6836
1714166704998166,10.6836
1714166705002110,10.6836
1714166705006126,10.6836
1714166705010098,10.6836
1714166705014077,10.6836
1714166705018077,10.6836
1714166705022177,10.6836
1714166705026714,10.6836
1714166705030215,10.7063
1714166705036529,10.7063
1714166705040364,10.7063
1714166705044173,10.7063
1714166705048209,10.7063
1714166705054185,10.7063
1714166705058190,10.7063
1714166705062135,10.7063
1714166705066120,10.7063
1714166705070118,10.7063
1714166705074159,10.7063
1714166705078118,10.7063
1714166705086179,10.7063
1714166705090275,10.7063
1714166705094113,10.7063
1714166705098130,10.7063
1714166705102700,10.7063
1714166705106144,10.7063
1714166705110158,10.7063
1714166705118163,10.7063
1714166705122134,10.7063
1714166705126323,10.7063
1714166705130128,10.7063
1714166705137224,10.7063
1714166705140223,10.7063
1714166705144486,10.7063
1714166705152143,10.7063
1714166705156263,10.7063
1714166705160131,10.7063
1714166705166695,10.7063
1714166705176129,10.7063
1714166705187011,10.7063
1714166705190092,10.7063
1714166705195433,10.7063
1714166705198103,10.7063
1714166705202111,10.7063
1714166705212077,10.7063
1714166705216065,10.7063
1714166705220329,10.7063
