ts,data
1717880541703062,1.46974
1717880541706868,1.46974
1717880541711618,1.46974
1717880541714840,1.46974
1717880541718806,1.46974
1717880541722774,1.46974
1717880541726831,1.46974
1717880541730829,1.46974
1717880541734820,1.46974
1717880541738813,1.46974
1717880541742764,1.46974
1717880541746807,1.46974
1717880541750884,1.46974
1717880541754838,1.46974
1717880541758777,1.46974
1717880541762776,1.46974
1717880541767518,1.46974
1717880541770877,1.46974
1717880541774822,1.46974
1717880541778915,1.46974
1717880541782798,1.46974
1717880541786798,1.46974
1717880541790843,1.46974
1717880541795088,1.46974
1717880541798764,1.46974
1717880541804619,1.46974
1717880541808794,1.46974
1717880541812740,1.46974
1717880541816795,1.46974
1717880541820735,1.46974
1717880541824736,1.46974
1717880541828946,1.46974
1717880541832752,1.46974
1717880541836745,1.46974
1717880541840749,1.46974
1717880541844765,1.46974
1717880541848800,1.46974
1717880541852803,1.46974
1717880541856733,1.46974
1717880541861297,1.46974
1717880541866681,1.46974
1717880541870744,1.46974
1717880541877608,1.46974
1717880541884780,1.46974
1717880541888840,1.46974
1717880541892701,1.46974
1717880541896937,1.42075
1717880541901872,1.42075
1717880541904788,1.42075
1717880541908717,1.42075
1717880541912790,1.42075
1717880541916818,1.42075
1717880541920796,1.42075
1717880541924745,1.42075
1717880541929465,1.42075
1717880541932763,1.42075
1717880541936817,1.42075
1717880541940845,1.42075
1717880541945499,1.42075
1717880541957060,1.42075
1717880541960829,1.42075
1717880541964960,1.42075
1717880541968840,1.42075
1717880541972875,1.42075
1717880541976829,1.42075
1717880541980807,1.42075
1717880541984927,1.42075
1717880541988788,1.42075
1717880541992887,1.42075
1717880541996819,1.42075
1717880542001383,1.42075
1717880542004869,1.42075
1717880542008750,1.42075
1717880542012781,1.42075
1717880542016744,1.42075
1717880542020849,1.42075
1717880542028092,1.42075
1717880542032797,1.42075
1717880542037668,1.42075
1717880542040742,1.42075
1717880542044728,1.42075
1717880542048688,1.42075
1717880542054772,1.42075
1717880542058949,1.42075
1717880542063357,1.42075
1717880542067794,1.42075
1717880542070749,1.42075
1717880542075089,1.42075
1717880542078721,1.42075
1717880542082761,1.42075
1717880542086724,1.42075
1717880542091681,1.42075
1717880542094795,1.4611
1717880542098861,1.4611
1717880542102756,1.4611
1717880542107048,1.4611
1717880542110907,1.4611
1717880542114822,1.4611
