ts,t1,t2,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1717881242981011,760210,56,8,1522789766,1,423670067
1717881243133727,760703,56,8,1522942482,1,423822783
1717881243286727,761197,56,8,1523095481,1,423975782
1717881243388771,761526,56,8,1523197496,1,424077797
1717881243544981,762019,56,8,1523353688,1,424233989
1717881243698726,762513,56,8,1523507481,1,424387782
1717881243849869,763006,56,8,1523658577,1,424538878
1717881244007708,763445,56,8,1523816462,1,424696763
1717881244108894,763829,56,8,1523917649,1,424797950
1717881244266745,764268,56,8,1524075501,1,424955802
1717881244423684,764761,56,8,1524232439,1,425112740
1717881244575667,765200,56,8,1524384422,1,425264723
1717881244678803,765529,56,4,1524487561,0,425367862
1717881244830937,765912,56,4,1524639643,0,425519944
1717881245033664,765529,56,4,1524842423,0,425722724
1717881245187723,765364,56,4,1524996480,0,425876781
1717881245292798,765254,56,4,1525101555,0,425981856
1717881245448771,765200,56,4,1525257528,0,426137829
1717881245605685,765145,0,4,1525414444,0,426294745
1717881245757664,765090,56,4,1525566420,0,426446721
1717881245914212,764980,56,4,1525722916,0,426603217
1717881246016040,764980,56,4,1525824797,0,426705098
1717881246168001,764980,56,4,1525976760,0,426857061
1717881246320079,764926,56,4,1526128831,0,427009132
1717881246471808,764213,0,27,1526280548,2,427160849
1717881246623726,761471,56,27,1526432480,2,427312781
1717881246775032,758729,56,27,1526583787,2,427464088
1717881246926993,755933,56,27,1526735747,2,427616048
1717881247078670,753411,56,27,1526887424,2,427767725
1717881247230668,750669,0,27,1527039423,2,427919724
1717881247382175,748147,0,27,1527190893,2,428071194
1717881247535670,745569,0,27,1527344424,2,428224725
1717881247636716,743924,0,27,1527445470,2,428325771
1717881247793663,741402,0,27,1527602418,2,428482719
1717881247944763,739044,56,27,1527753473,2,428633774
1717881248097809,736741,0,27,1527906563,2,428786864
1717881248198986,735261,0,27,1528007690,2,428887991
1717881248354815,733232,0,27,1528163568,2,429043869
1717881248514907,731258,0,27,1528323653,2,429203954
1717881248666814,729613,0,27,1528475568,2,429355869
1717881248768886,728681,0,27,1528577640,2,429457941
1717881248920773,727145,56,27,1528729526,2,429609827
1717881249073808,725939,56,27,1528882561,2,429762862
1717881249224803,724842,56,27,1529033557,2,429913858
1717881249325731,724129,0,27,1529134486,2,430014787
1717881249477900,723197,0,27,1529286623,2,430166924
1717881249630663,722375,0,27,1529439418,2,430319719
1717881249732891,721936,0,27,1529541619,2,430421920
1717881249936811,721004,0,27,1529745565,2,430625866
1717881250089668,720565,56,27,1529898419,2,430778720
1717881250190802,720181,56,27,1529999526,2,430879827
1717881250398664,719688,0,27,1530207419,2,431087720
1717881250503820,719469,0,27,1530312573,2,431192874
1717881250658730,719085,0,27,1530467484,2,431347785
1717881250811868,718591,0,27,1530620574,2,431500875
1717881250964804,717988,0,27,1530773558,2,431653859
1717881251117690,717330,0,27,1530926445,2,431806746
1717881251274235,716398,0,27,1531082985,2,431963286
1717881251426998,715795,0,4,1531235754,0,432116055
1717881251579979,716946,0,4,1531388736,0,432269037
1717881251732677,717769,0,4,1531541436,0,432421737
1717881251884002,718317,56,4,1531692759,0,432573060
1717881252041827,718756,56,4,1531850584,0,432730885
1717881252193748,719140,56,4,1532002503,0,432882804
1717881252294804,719304,56,4,1532103562,0,432983863
1717881252451798,719578,56,4,1532260555,0,433140856
1717881252616676,719798,0,4,1532425434,0,433305735
1717881252767680,720072,0,4,1532576438,0,433456739
1717881252918785,720236,0,4,1532727543,0,433607844
1717881253023888,720346,0,4,1532832646,0,433712947
1717881253226805,720510,0,4,1533035563,0,433915864
1717881253327952,720620,0,4,1533136673,0,434016974
1717881253481871,720785,0,4,1533290577,0,434170878
1717881253639676,720894,0,4,1533448434,0,434328735
1717881253794688,721059,0,4,1533603446,0,434483747
1717881253895722,721114,0,4,1533704480,0,434584781
1717881254052660,721223,0,4,1533861419,0,434741720
1717881254205665,721443,0,4,1534014419,0,434894720
1717881254358977,721552,0,4,1534167735,0,435048036
1717881254511985,721772,0,8,1534320740,1,435201041
1717881254614131,722375,0,8,1534422862,1,435303163
1717881254767045,723691,0,8,1534575800,1,435456101
1717881254919074,724952,0,8,1534727827,1,435608128
1717881255080804,726378,0,8,1534889559,1,435769860
1717881255190807,727310,0,8,1534999561,1,435879862
1717881255350828,728681,0,8,1535159583,1,436039884
1717881255507697,729887,0,8,1535316453,1,436196754
1717881255659701,731038,0,8,1535468456,1,436348757
1717881255815668,731861,0,8,1535624425,1,436504726
1717881255967803,732683,0,8,1535776558,1,436656859
1717881256123804,733341,0,8,1535932559,1,436812860
1717881256225965,733835,56,8,1536034683,1,436914984
1717881256377730,734603,56,8,1536186485,1,437066786
1717881256535139,735535,56,8,1536343870,1,437224171
1717881256688046,736138,0,8,1536496750,1,437377051
1717881256841021,736741,0,8,1536649772,1,437530073
1717881256993695,737344,0,8,1536802447,1,437682748
1717881257099910,737728,0,8,1536908665,1,437788966
1717881257252786,738222,0,8,1537061500,1,437941801
1717881257405977,738770,0,8,1537214677,1,438094978
1717881257613697,739373,0,8,1537422453,1,438302754
1717881257765770,739867,0,8,1537574525,1,438454826
1717881257867786,740250,0,8,1537676521,1,438556822
1717881258019945,740744,-56,8,1537828660,1,438708961
1717881258222812,741512,0,8,1538031567,1,438911868
1717881258380804,742115,0,8,1538189559,1,439069860
1717881258541692,742718,0,8,1538350448,1,439230749
1717881258641917,743102,0,8,1538450613,1,439330914
1717881258793937,743650,0,8,1538602645,1,439482946
1717881258950726,744363,0,8,1538759481,1,439639782
1717881259106678,744911,0,8,1538915434,1,439795735
1717881259262678,745460,0,8,1539071434,1,439951735
1717881259419972,746227,0,8,1539228727,1,440109028
1717881259577678,746885,0,8,1539386434,1,440266735
1717881259733685,747488,0,8,1539542440,1,440422741
1717881259885697,747982,0,8,1539694452,1,440574753
1717881260037662,748585,0,8,1539846418,1,440726719
1717881260198666,749133,56,8,1540007420,1,440887721
1717881260351663,749791,56,8,1540160419,1,441040720
1717881260451745,750120,56,8,1540260500,1,441140801
1717881260604733,750669,56,8,1540413488,1,441293789
1717881260756732,751272,56,8,1540565487,1,441445788
1717881260913859,751765,0,8,1540722614,1,441602915
1717881261071808,752369,0,8,1540880562,1,441760863
1717881261171960,752753,0,8,1540980669,1,441860970
1717881261324666,753246,0,8,1541133422,1,442013723
1717881261475679,753794,0,8,1541284434,1,442164735
1717881261632678,754343,0,8,1541441434,1,442321735
1717881261786784,754891,-56,8,1541595539,1,442475840
1717881261947999,755604,0,8,1541756754,1,442637055
1717881262100980,756097,0,8,1541909735,1,442790036
1717881262202844,756481,0,8,1542011554,1,442891855
1717881262359683,756975,0,8,1542168439,1,443048740
1717881262510771,757468,0,8,1542319527,1,443199828
1717881262666686,757962,0,8,1542475442,1,443355743
1717881262822662,758455,0,8,1542631418,1,443511719
1717881262974811,758949,0,8,1542783566,1,443663867
1717881263080852,759223,0,8,1542889549,1,443769850
1717881263241801,759716,0,8,1543050556,1,443930857
1717881263397873,760210,0,8,1543206628,1,444086929
1717881263548875,760703,0,8,1543357590,1,444237891
1717881263707799,761087,0,8,1543516554,1,444396855
1717881263818029,761581,0,8,1543626784,1,444507085
1717881263970978,762019,0,8,1543779733,1,444660034
1717881264123981,762458,0,8,1543932736,1,444813037
1717881264275979,762952,0,8,1544084734,1,444965035
1717881264428018,763390,-56,4,1544236776,0,445117077
1717881264581722,763609,-56,4,1544390479,0,445270780
1717881264687743,763281,-56,4,1544496501,0,445376802
1717881264843678,763116,-56,4,1544652435,0,445532736
1717881264996701,762952,-56,4,1544805458,0,445685759
1717881265148811,762842,-56,4,1544957556,0,445837857
1717881265302794,762732,-56,4,1545111552,0,445991853
1717881265405953,762677,-56,4,1545214679,0,446094980
1717881265562796,762623,-56,4,1545371554,0,446251855
1717881265719862,762568,-56,4,1545528619,0,446408920
1717881265871676,762513,-56,4,1545680434,0,446560735
1717881266027806,762513,-56,4,1545836559,0,446716860
1717881266179885,762513,-56,4,1545988591,0,446868892
1717881266332786,762458,-56,4,1546141544,0,447021845
1717881266484695,762458,-56,4,1546293453,0,447173754
1717881266636674,762458,0,4,1546445433,0,447325734
1717881266796708,762403,-56,4,1546605465,0,447485766
1717881266998700,762458,-56,4,1546807457,0,447687758
1717881267156137,762403,-56,4,1546964886,0,447845187
1717881267309054,762348,-56,4,1547117811,0,447998112
1717881267462105,762403,-56,4,1547270813,0,448151114
1717881267614718,762348,0,4,1547423475,0,448303776
1717881267771750,762348,0,4,1547580503,0,448460804
1717881267876788,762348,0,4,1547685546,0,448565847
1717881268028750,761855,0,27,1547837505,2,448717806
1717881268188814,759058,0,27,1547997563,2,448877864
1717881268294702,757249,0,27,1548103457,2,448983758
1717881268445804,754452,0,27,1548254558,2,449134859
1717881268600701,751875,0,27,1548409455,2,449289756
1717881268754815,749079,0,27,1548563560,2,449443861
1717881268911701,746502,56,27,1548720455,2,449600756
1717881269012801,744802,0,27,1548821555,2,449701856
1717881269169717,742224,56,27,1548978472,2,449858773
1717881269322679,739702,56,27,1549131434,2,450011735
1717881269475669,737344,56,27,1549284424,2,450164725
1717881269627664,734932,0,27,1549436418,2,450316719
1717881269786112,731861,0,27,1549594860,2,450475161
1717881269888193,730490,0,27,1549696917,2,450577218
1717881270040985,728461,0,27,1549849737,2,450730038
1717881270194071,726652,0,27,1550002806,2,450883107
1717881270346707,725007,0,27,1550155462,2,451035763
1717881270507804,723581,0,27,1550316558,2,451196859
1717881270661797,722265,-56,27,1550470504,2,451350805
1717881270764670,721552,-56,27,1550573424,2,451453725
1717881270917679,720565,-56,27,1550726434,2,451606735
1717881271070699,719688,-56,27,1550879453,2,451759754
1717881271222795,718975,-56,27,1551031548,2,451911849
1717881271328985,718591,0,27,1551137694,2,452017995
1717881271481809,718043,0,27,1551290558,2,452170859
1717881271637677,717604,0,27,1551446432,2,452326733
1717881271738805,717440,0,27,1551547559,2,452427860
1717881271899813,717220,0,27,1551708567,2,452588868
1717881272001734,717111,0,27,1551810488,2,452690789
1717881272152810,716946,0,27,1551961565,2,452841866
1717881272303705,716782,0,27,1552112459,2,452992760
1717881272455680,716453,0,27,1552264435,2,453144736
1717881272607703,715904,0,27,1552416457,2,453296758
1717881272713806,715521,0,27,1552522560,2,453402861
1717881272867711,714753,0,27,1552676446,2,453556747
1717881273025038,714369,0,4,1552833795,0,453714096
1717881273127359,715082,-56,4,1552936091,0,453816392
1717881273280122,715904,-56,4,1553088860,0,453969161
1717881273437803,716398,-56,4,1553246560,0,454126861
1717881273539690,716727,-56,4,1553348449,0,454228750
1717881273691659,717056,-56,4,1553500418,0,454380719
1717881273845821,717330,0,4,1553654577,0,454534878
1717881273996802,717604,0,4,1553805558,0,454685859
1717881274153659,717824,0,4,1553962418,0,454842719
1717881274310802,718043,0,4,1554119559,0,454999860
1717881274467706,718317,0,8,1554276461,1,455156762
1717881274568754,719085,0,8,1554377499,1,455257800
1717881274721724,720346,0,8,1554530480,1,455410781
1717881274874678,721717,0,8,1554683434,1,455563735
1717881275026795,723033,0,8,1554835550,1,455715851
1717881275127863,723855,0,8,1554936617,1,455816918
1717881275284805,725007,0,8,1555093560,1,455973861
1717881275441725,726158,0,8,1555250480,1,456130781
1717881275598683,727090,0,8,1555407440,1,456287741
1717881275698817,727529,0,8,1555507572,1,456387873
1717881275856057,728571,0,8,1555664810,1,456545111
1717881276008990,729229,56,8,1555817744,1,456698045
1717881276162062,729942,56,8,1555970817,1,456851118
1717881276315685,730600,56,8,1556124441,1,457004742
1717881276472806,731258,56,8,1556281561,1,457161862
1717881276628875,731861,56,8,1556437570,1,457317871
1717881276732752,732300,56,8,1556541508,1,457421809
1717881276888666,732903,56,8,1556697422,1,457577723
1717881277039678,733506,0,8,1556848434,1,457728735
1717881277190928,734109,0,8,1556999656,1,457879957
1717881277342663,734603,0,8,1557151419,1,458031720
1717881277444798,734986,-56,8,1557253512,1,458133813
1717881277596888,735535,-56,8,1557405643,1,458285944
1717881277748745,736028,-56,8,1557557501,1,458437802
1717881277900803,736631,-56,8,1557709558,1,458589859
1717881278051711,737235,-56,8,1557860467,1,458740768
1717881278207805,737838,-56,8,1558016560,1,458896861
1717881278364811,738386,-56,8,1558173566,1,459053867
1717881278465936,738770,-56,8,1558274648,1,459154949
1717881278619824,739428,-56,8,1558428543,1,459308844
1717881278774989,740031,-56,8,1558583698,1,459463999
1717881278927682,740579,-56,8,1558736438,1,459616739
1717881279084664,741237,-56,8,1558893420,1,459773721
1717881279237801,741786,-56,8,1559046555,1,459926856
1717881279390811,742389,-56,8,1559199566,1,460079867
1717881279491955,742718,-56,8,1559300657,1,460180958
1717881279643761,743266,-56,8,1559452468,1,460332769
1717881279799670,743870,-56,8,1559608419,1,460488720
1717881279953157,744637,-56,8,1559761881,1,460642182
1717881280055262,745021,-56,8,1559863990,1,460744291
1717881280208418,745569,-56,8,1560017115,1,460897416
1717881280361093,746227,-56,8,1560169836,1,461050137
1717881280513122,746721,0,8,1560321866,1,461202167
1717881280615809,747105,0,8,1560424564,1,461304865
1717881280777722,747653,0,8,1560586478,1,461466779
1717881280929795,748311,0,8,1560738550,1,461618851
1717881281030968,748640,0,8,1560839678,1,461719979
1717881281184888,749243,-56,8,1560993613,1,461873914
1717881281336799,749737,0,8,1561145554,1,462025855
1717881281494679,750340,-56,8,1561303434,1,462183735
1717881281646794,750833,-56,8,1561455549,1,462335850
1717881281748799,751272,-56,8,1561557554,1,462437855
1717881281901726,751765,-56,8,1561710481,1,462590782
1717881282061729,752314,-56,8,1561870485,1,462750786
1717881282217890,752862,-56,8,1562026597,1,462906898
1717881282321927,753246,-56,8,1562130633,1,463010934
1717881282475803,753740,-56,8,1562284558,1,463164859
1717881282628873,754233,-56,8,1562437582,1,463317883
1717881282729951,754562,-56,8,1562538665,1,463418966
1717881282888122,755275,-56,8,1562696853,1,463577154
1717881283040996,755768,0,8,1562849746,1,463730047
1717881283194801,756207,0,8,1563003556,1,463883857
1717881283300803,756591,-56,8,1563109558,1,463989859
1717881283511811,757194,-56,8,1563320566,1,464200867
1717881283664811,757688,0,8,1563473566,1,464353867
1717881283766727,757962,0,8,1563575482,1,464455783
1717881283918888,758510,-56,8,1563727596,1,464607897
1717881284070792,758949,0,8,1563879547,1,464759848
1717881284172728,759223,-56,8,1563981483,1,464861784
1717881284325659,759661,0,4,1564134418,0,465014719
1717881284477801,759991,0,4,1564286557,0,465166858
1717881284629661,759661,0,4,1564438419,0,465318720
1717881284734924,759552,0,4,1564543636,0,465423937
1717881284938676,759333,0,4,1564747434,0,465627735
1717881285040716,759223,0,4,1564849473,0,465729774
1717881285246840,759113,0,4,1565055547,0,465935848
1717881285400702,758894,0,27,1565209456,2,466089757
1717881285552740,756152,0,27,1565361479,2,466241780
1717881285705726,753356,0,27,1565514480,2,466394781
1717881285861679,750614,0,27,1565670434,2,466550735
1717881286014679,747982,0,27,1565823434,2,466703735
1717881286166663,745350,-56,27,1565975418,2,466855719
1717881286317731,742663,-56,27,1566126485,2,467006786
1717881286469700,740196,-56,27,1566278454,2,467158755
1717881286621679,737619,-56,27,1566430434,2,467310735
1717881286724002,736028,-56,27,1566532736,2,467413037
1717881286882011,732903,-56,27,1566690764,2,467571065
1717881287035245,730600,-56,27,1566843947,2,467724248
1717881287188108,728461,-56,27,1566996843,2,467877144
1717881287341012,726487,-56,27,1567149765,2,468030066
1717881287494672,724842,-56,27,1567303424,2,468183725
1717881287596936,723800,-56,27,1567405640,2,468285941
1717881287750687,722539,-56,27,1567559441,2,468439742
1717881287902804,721443,-112,27,1567711559,2,468591860
1717881288055663,720565,-56,27,1567864418,2,468744719
1717881288156937,720017,-112,27,1567965656,2,468845957
1717881288309663,719359,-112,27,1568118418,2,468998719
1717881288462724,718920,-112,27,1568271477,2,469151778
1717881288616670,718482,-112,27,1568425421,2,469305722
1717881288768681,718043,-112,27,1568577436,2,469457737
1717881288926704,717659,-56,27,1568735456,2,469615757
1717881289028973,717440,-56,27,1568837666,2,469717967
1717881289180724,717001,-56,27,1568989478,2,469869779
1717881289334806,716562,-56,27,1569143560,2,470023861
1717881289491812,716014,-56,27,1569300563,2,470180864
1717881289645663,715411,-56,27,1569454418,2,470334719
1717881289797812,714753,-56,27,1569606565,2,470486866
1717881289903869,714314,-56,27,1569712623,2,470592924
1717881290056663,713601,-56,27,1569865418,2,470745719
1717881290213798,712834,-56,27,1570022552,2,470902853
1717881290371836,712011,-56,4,1570180593,0,471060894
1717881290474254,712943,-56,4,1570282973,0,471163274
1717881290627397,713821,-56,4,1570436117,0,471316418
1717881290780313,714424,-56,4,1570589013,0,471469314
1717881290933156,714863,-56,4,1570741881,0,471622182
1717881291090690,715192,-56,4,1570899448,0,471779749
1717881291247924,715521,-56,4,1571056646,0,471936947
1717881291350873,715685,-56,4,1571159594,0,472039895
1717881291507681,715904,-56,4,1571316440,0,472196741
1717881291659716,716069,-56,4,1571468474,0,472348775
1717881291812782,716288,-56,4,1571621539,0,472501840
1717881291965666,716453,-56,4,1571774419,0,472654720
1717881292067896,716562,-56,8,1571876614,1,472756915
1717881292218733,717111,-56,8,1572027488,1,472907789
1717881292370823,718372,-56,8,1572179548,1,473059849
1717881292523807,719578,-56,8,1572332562,1,473212863
1717881292676665,720839,-56,8,1572485421,1,473365722
1717881292829811,722046,-56,8,1572638566,1,473518867
1717881292931967,722978,-56,8,1572740670,1,473620971
1717881293135831,724294,-56,8,1572944585,1,473824886
1717881293288664,725171,-56,8,1573097420,1,473977721
1717881293440794,725939,-56,8,1573249549,1,474129850
1717881293593696,726597,-56,8,1573402452,1,474282753
1717881293694730,727090,-56,8,1573503485,1,474383786
1717881293845950,727694,-56,8,1573654675,1,474534976
1717881293999929,728406,-56,8,1573808637,1,474688938
1717881294154717,729064,-56,8,1573963473,1,474843774
1717881294308684,729722,-56,8,1574117440,1,474997741
1717881294460662,730326,-56,8,1574269418,1,475149719
1717881294614663,730929,-56,8,1574423419,1,475303720
1717881294716908,731313,-56,8,1574525615,1,475405916
1717881294870724,731916,-56,8,1574679480,1,475559781
1717881295028180,732629,-56,8,1574836935,1,475717236
1717881295181142,733177,-56,8,1574989890,1,475870191
1717881295283146,733506,-56,8,1575091885,1,475972186
1717881295444703,734164,-56,8,1575253459,1,476133760
1717881295601662,734712,-56,8,1575410418,1,476290719
1717881295758800,735315,-56,8,1575567555,1,476447856
1717881295859733,735699,-56,8,1575668488,1,476548789
1717881296012747,736302,-112,8,1575821502,1,476701803
1717881296166706,736851,-112,8,1575975462,1,476855763
1717881296327668,737454,-112,8,1576136419,1,477016720
1717881296480800,738002,-112,8,1576289555,1,477169856
1717881296642852,738605,-112,8,1576451552,1,477331853
1717881296746288,739209,-112,8,1576555043,1,477435344
1717881296899194,739812,-112,8,1576707911,1,477588212
1717881297052249,740360,-112,8,1576860998,1,477741299
1717881297205134,740963,-56,8,1577013862,1,477894163
1717881297362813,741512,-56,8,1577171568,1,478051869
1717881297464903,741950,-56,8,1577273601,1,478153902
1717881297621800,742553,-56,8,1577430555,1,478310856
1717881297830804,743266,-56,8,1577639559,1,478519860
1717881297987663,743815,-56,8,1577796419,1,478676720
1717881298139813,744418,-56,8,1577948568,1,478828869
1717881298291662,745021,-56,8,1578100418,1,478980719
1717881298446808,745624,-56,8,1578255563,1,479135864
1717881298547860,745898,-56,8,1578356555,1,479236856
1717881298700863,746556,-56,8,1578509578,1,479389879
1717881298903812,747269,-56,8,1578712565,1,479592866
1717881299056662,747817,-56,8,1578865418,1,479745719
1717881299208800,748311,-56,8,1579017555,1,479897856
1717881299310807,748695,-56,8,1579119562,1,479999863
1717881299462678,749188,-56,8,1579271434,1,480151735
1717881299614662,749627,-56,8,1579423418,1,480303719
1717881299766678,750120,-56,8,1579575434,1,480455735
1717881299918663,750614,-56,8,1579727418,1,480607719
1717881300071664,751108,-56,8,1579880419,1,480760720
1717881300172806,751436,-56,8,1579981561,1,480861862
1717881300325668,751875,-56,8,1580134424,1,481014725
1717881300477811,752369,-56,8,1580286566,1,481166867
1717881300582803,752698,-56,8,1580391558,1,481271859
1717881300733801,753191,-56,8,1580542556,1,481422857
1717881300884808,753685,-56,8,1580693563,1,481573864
1717881301047041,754343,-56,8,1580855795,1,481736096
1717881301200027,754781,-56,8,1581008783,1,481889084
1717881301302404,755110,-56,8,1581111096,1,481991397
1717881301455983,755604,-56,8,1581264688,1,482144989
1717881301660725,756207,-56,8,1581469480,1,482349781
1717881301813806,756701,-56,8,1581622561,1,482502862
1717881301915815,756975,-56,8,1581724570,1,482604871
1717881302073792,757413,-56,4,1581882549,0,482762850
1717881302226676,757578,-56,4,1582035434,0,482915735
1717881302382802,757194,-56,4,1582191556,0,483071857
1717881302534803,757030,-56,4,1582343560,0,483223861
1717881302635724,756975,-56,4,1582444481,0,483324782
1717881302792726,756865,-56,4,1582601485,0,483481786
1717881302948676,756701,-112,4,1582757434,0,483637735
1717881303101795,756646,-56,4,1582910553,0,483790854
1717881303253715,756591,-112,4,1583062474,0,483942775
1717881303359739,756591,-112,4,1583168498,0,484048799
1717881303517775,756536,-112,4,1583326533,0,484206834
1717881303670797,756426,-56,4,1583479554,0,484359855
1717881303822815,756481,-56,4,1583631532,0,484511833
1717881303979161,756426,-56,4,1583787881,0,484668182
1717881304132143,756371,-56,4,1583940897,0,484821198
1717881304285139,756371,-56,4,1584093881,0,484974182
1717881304438310,756371,-56,4,1584247064,0,485127365
1717881304590138,756317,-56,4,1584398886,0,485279187
1717881304743667,756317,-56,4,1584552426,0,485432727
1717881304844961,756317,-56,4,1584653662,0,485533963
1717881304996721,756317,-56,4,1584805479,0,485685780
1717881305153955,756317,-56,4,1584962666,0,485842967
1717881305307920,756262,-56,4,1585116632,0,485996933
1717881305461762,756262,-56,4,1585270518,0,486150819
1717881305666809,756262,-56,4,1585475559,0,486355860
1717881305818805,756207,-56,4,1585627564,0,486507865
1717881305970824,756262,-112,4,1585779565,0,486659866
1717881306072963,756262,-112,4,1585881670,0,486761971
1717881306225737,756207,-56,4,1586034496,0,486914797
1717881306378684,756207,-112,4,1586187435,0,487067736
1717881306479802,756207,-112,4,1586288520,0,487168821
1717881306686802,756207,-112,4,1586495560,0,487375861
1717881306792896,756207,-112,4,1586601623,0,487481924
1717881306946808,756207,-112,4,1586755565,0,487635866
1717881307099738,756152,-112,4,1586908497,0,487788798
1717881307252676,756152,-112,4,1587061434,0,487941735
1717881307405676,756152,-112,4,1587214434,0,488094735
1717881307558676,756207,-112,4,1587367434,0,488247735
1717881307661801,756152,-112,4,1587470512,0,488350813
1717881307870698,756152,-112,4,1587679456,0,488559757
1717881307971805,756152,-112,4,1587780563,0,488660864
1717881308129017,756152,-56,4,1587937774,0,488818075
1717881308282162,756152,-112,4,1588090920,0,488971221
1717881308435670,756152,-56,4,1588244423,0,489124724
1717881308590743,756097,-56,4,1588399501,0,489279802
1717881308746803,756097,-56,4,1588555560,0,489435861
1717881308899692,756097,0,4,1588708449,0,489588750
1717881309000819,756097,0,4,1588809577,0,489689878
1717881309152697,756097,-56,4,1588961456,0,489841757
1717881309307689,756043,-56,4,1589116447,0,489996748
1717881309465744,756043,-56,4,1589274501,0,490154802
1717881309621703,756043,-56,4,1589430462,0,490310763
1717881309776686,756097,-56,4,1589585444,0,490465745
1717881309929676,756043,-56,4,1589738434,0,490618735
1717881310081676,756043,-56,4,1589890434,0,490770735
1717881310233667,756043,-56,4,1590042426,0,490922727
1717881310385676,756043,-56,4,1590194434,0,491074735
1717881310537798,756043,-56,4,1590346556,0,491226857
1717881310690796,756043,-56,4,1590499553,0,491379854
1717881310796659,755988,-56,4,1590605418,0,491485719
1717881310947659,755988,-56,4,1590756418,0,491636719
1717881311148797,756043,-56,4,1590957554,0,491837855
1717881311300677,755988,-112,4,1591109436,0,491989737
1717881311454803,755988,-112,4,1591263560,0,492143861
1717881311556932,755988,-112,4,1591365632,0,492245933
1717881311709687,755988,-112,4,1591518446,0,492398747
1717881311861675,755988,-112,4,1591670433,0,492550734
1717881312015662,755988,-112,4,1591824421,0,492704722
1717881312117773,755933,-112,4,1591926488,0,492806789
1717881312275142,755933,-112,4,1592083873,0,492964174
1717881312428152,755988,-112,4,1592236879,0,493117180
1717881312581175,755988,-112,4,1592389902,0,493270203
1717881312733080,755933,-56,4,1592541832,0,493422133
1717881312885364,755988,-56,4,1592694070,0,493574371
1717881313042749,755933,-56,4,1592851504,0,493731805
1717881313194803,755933,-56,4,1593003557,0,493883858
1717881313348659,755933,-56,4,1593157418,0,494037719
1717881313500919,755933,-56,4,1593309647,0,494189948
1717881313654788,755933,-56,4,1593463545,0,494343846
1717881313806794,755988,-56,4,1593615552,0,494495853
1717881313908868,755933,-56,4,1593717626,0,494597927
1717881314060939,755933,-56,4,1593869678,0,494749979
1717881314212741,755933,-56,4,1594021500,0,494901801
1717881314364929,755933,-56,4,1594173664,0,495053965
1717881314516661,755933,-56,4,1594325420,0,495205721
1717881314673665,755933,-112,4,1594482423,0,495362724
1717881314825749,755878,-112,4,1594634508,0,495514809
1717881314984676,755933,-112,4,1594793434,0,495673735
1717881315136676,755933,-112,4,1594945434,0,495825735
1717881315290794,755933,-112,4,1595099552,0,495979853
1717881315444677,755933,-112,4,1595253434,0,496133735
1717881315602796,755933,-112,4,1595411554,0,496291855
1717881315704787,755878,-112,4,1595513510,0,496393811
1717881315856799,755933,-112,4,1595665556,0,496545857
1717881316009802,755878,-112,4,1595818525,0,496698826
1717881316162731,755933,-112,4,1595971489,0,496851790
1717881316321191,755878,-112,4,1596129911,0,497010212
1717881316474167,755878,-112,4,1596282903,0,497163204
1717881316627150,755878,-112,4,1596435906,0,497316207
1717881316729437,755878,-112,4,1596538151,0,497418452
1717881316883010,755878,-112,4,1596691713,0,497572014
1717881317040796,755878,-112,4,1596849554,0,497729855
1717881317197780,755878,-112,4,1597006538,0,497886839
1717881317299800,755878,-112,4,1597108557,0,497988858
1717881317451717,755878,-112,4,1597260474,0,498140775
1717881317603660,755878,-112,4,1597412418,0,498292719
1717881317705826,755878,-112,4,1597514532,0,498394833
1717881317911676,755933,-112,4,1597720434,0,498600735
1717881318012931,755878,-112,4,1597821673,0,498701974
1717881318169676,755878,-112,4,1597978434,0,498858735
1717881318322793,755878,-112,4,1598131550,0,499011851
1717881318424927,755878,-112,4,1598233641,0,499113942
1717881318578720,755823,-56,4,1598387478,0,499267779
1717881318782802,755823,-56,4,1598591559,0,499471860
1717881318883817,755823,-56,4,1598692554,0,499572855
1717881319090804,755878,-56,4,1598899562,0,499779863
1717881319196772,755878,-56,4,1599005528,0,499885829
1717881319403805,755110,-56,27,1599212558,2,500092859
1717881319504889,753356,-56,27,1599313642,2,500193943
1717881319662184,749572,-56,27,1599470926,2,500351227
1717881319815688,746885,-56,27,1599624443,2,500504744
1717881319966668,744198,-56,27,1599775423,2,500655724
1717881320118671,741621,-112,27,1599927426,2,500807727
1717881320220822,739922,-112,27,1600029576,2,500909877
1717881320376859,737344,-112,27,1600185612,2,501065913
1717881320533828,734932,-112,27,1600342582,2,501222883
1717881320635915,733341,-56,27,1600444619,2,501324920
1717881320789771,731148,-56,27,1600598525,2,501478826
1717881320942746,728900,-112,27,1600751500,2,501631801
1717881321095804,726926,-56,27,1600904558,2,501784859
1717881321247665,725171,-56,27,1601056420,2,501936721
1717881321398668,723526,-56,27,1601207419,2,502087720
1717881321554826,722155,-56,27,1601363579,2,502243880
1717881321659977,721333,-56,27,1601468685,2,502348986
1717881321811727,720236,-56,27,1601620481,2,502500782
1717881321963892,719359,-56,27,1601772646,2,502652947
1717881322116810,718646,-56,27,1601925564,2,502805865
1717881322269663,718153,-112,27,1602078418,2,502958719
1717881322421892,717769,-56,27,1602230583,2,503110884
1717881322630810,717385,-56,27,1602439564,2,503319865
